,,,,
002740,0083663390,010769,λο,191
002763,0083724754,010769,λο,191
002765,0083700614,010769,λο,191
002768,0083701695,010769,λο,191
002781,0083702941,010769,λο,191
002804,0083636453,010769,λο,191
002900,0083772621,010769,λο,191
002926,0083639788,010769,λο,191
002944,0083709722,010769,λο,191
002950,0083707205,010769,λο,191
002964,0083627528,010769,λο,191
003016,0083731163,010769,λο,191
003025,0083712403,010769,λο,191
003051,0083377579,010769,λο,191
003076,0083377371,010769,λο,191
003162,0083700275,010769,λο,191
003165,0083626124,010769,λο,191
003396,0083607884,010769,λο,191
003467,0083720505,010769,λο,191
003505,0083662657,010769,λο,191
003507,0083666153,010769,λο,191
003539,0083720042,010769,λο,191
003722,0083715398,010769,λο,191
003889,0083638236,010769,λο,191
003939,0083612751,010769,λο,191
003942,0083857000,010769,λο,191
004195,0083659174,010769,λο,191
004499,0083343225,010769,λο,191
004532,0083729217,010769,λο,191
004572,0083186897,010769,λο,191
004576,0083722576,010769,λο,191
004599,0083632403,010769,λο,191
004636,0083485596,010769,λο,191
004670,0083720075,010769,λο,191
004722,0083649787,010769,λο,191
004723,0083721065,010769,λο,191
004740,0083727625,010769,λο,191
004801,0083724770,010769,λο,191
004857,0083736147,010769,λο,191
004878,0083669454,010769,λο,191
004882,0083814753,010769,λο,191
004927,0083710035,010769,λο,191
004986,0083738499,010769,λο,191
004999,0083995883,010769,λο,191
005047,0083736410,010769,λο,191
005162,0083738531,010769,λο,191
005241,0083660321,010769,λο,191
005309,0083738523,010769,λο,191
005325,0083855012,010769,λο,191
005432,0083736972,010769,λο,191
005562,0083319605,010769,λο,191
005571,0083669330,010769,λο,191
005637,0083734704,010769,λο,191
005754,0083990215,010769,λο,191
005760,0083852035,010769,λο,191
005842,0083852845,010769,λο,191
005857,0083713781,010769,λο,191
005874,0083816931,010769,λο,191
005889,0083853637,010769,λο,191
005908,0083443249,010769,λο,191
005951,0083855889,010769,λο,191
005967,0083854643,010769,λο,191
005996,0083857281,010769,λο,191
006010,0083310331,010769,λο,191
006031,0083854866,010769,λο,191
006040,0083995131,010769,λο,191
006050,0083638376,010769,λο,191
006057,0083991486,010769,λο,191
006146,0083994464,010769,λο,191
006162,0083858123,010769,λο,191
006164,0083994258,010769,λο,191
006186,0083495058,010769,λο,191
006191,0083996584,010769,λο,191
006315,0083182771,010769,λο,191
006325,0083448008,010769,λο,191
006508,0083180148,010769,λο,191
006635,0083444031,010769,λο,191
006637,0083449451,010769,λο,191
006655,0083445855,010769,λο,191
007107,0083184629,010769,λο,191
007449,0083184660,010769,λο,191
007531,0083446275,010769,λο,191
007617,0083189289,010769,λο,191
007621,0083185261,010769,λο,191
007631,0083172954,010769,λο,191
007936,0083998424,010769,λο,191
007942,0011002848,010769,λο,191
008067,0011000163,010769,λο,191
008068,0011000171,010769,λο,191
008129,0011000024,010769,λο,191
008173,0011000715,010769,λο,191
008184,0083175643,010769,λο,191
008190,0083859220,010769,λο,191
008191,0083172384,010769,λο,191
008378,0011022987,010769,λο,191
008420,0011002003,010769,λο,191
008562,0011002582,010769,λο,191
008685,0011003096,010769,λο,191
008702,0011002188,010769,λο,191
009063,0011004182,010769,λο,191
009274,0083187812,010769,λο,191
009283,0011005080,010769,λο,191
009461,0011005546,010769,λο,191
010372,0011003643,010769,λο,191
011037,0011007105,010769,λο,191
011211,0083186988,010769,λο,191
011377,0011006679,010769,λο,191
014059,0011007557,010769,λο,191
014848,0011011529,010769,λο,191
014873,0011011528,010769,λο,191
032167,0083824901,010769,λο,191
060450,0011023204,010769,λο,191
064857,0011026187,010769,λο,191
064871,0011026201,010769,λο,191
070022,0011029764,010769,λο,191
070277,0011029998,010769,λο,191
070315,0011030048,010769,λο,191
070465,0011030206,010769,λο,191
070808,0011030404,010769,λο,191
072943,0011032510,010769,λο,191
073129,0011031963,010769,λο,191
073219,0011032046,010769,λο,191
074055,0011032389,010769,λο,191
076954,0011034439,010769,λο,191
100579,0011037184,010769,λο,191
100649,0011037227,010769,λο,191
000731,0083854403,010765,λο,190
001243,0083346871,010765,λο,190
001255,0083131059,010765,λο,190
001268,0083032505,010765,λο,190
001270,0083345071,010765,λο,190
001274,0083348331,010765,λο,190
001275,0083378643,010765,λο,190
001276,0083341898,010765,λο,190
001277,0083353240,010765,λο,190
001283,0083632338,010765,λο,190
001292,0083612736,010765,λο,190
001293,0083354073,010765,λο,190
001294,0083376878,010765,λο,190
001295,0083365079,010765,λο,190
001297,0083630258,010765,λο,190
001314,0083039351,010765,λο,190
001316,0083049855,010765,λο,190
001323,0083605631,010765,λο,190
001325,0083709037,010765,λο,190
001327,0083378098,010765,λο,190
001343,0083379922,010765,λο,190
001344,0083603883,010765,λο,190
001355,0083610391,010765,λο,190
001361,0083615499,010765,λο,190
001374,0083715331,010765,λο,190
001386,0083622230,010765,λο,190
001399,0083624335,010765,λο,190
001405,0083625662,010765,λο,190
001419,0083136033,010765,λο,190
001430,0083610805,010765,λο,190
001452,0083634060,010765,λο,190
001610,0083642444,010765,λο,190
001625,0083642170,010765,λο,190
001626,0011008197,010765,λο,190
001629,0083646205,010765,λο,190
001718,0083643509,010765,λο,190
001719,0083644291,010765,λο,190
001755,0083657863,010765,λο,190
001767,0083640273,010765,λο,190
001778,0083639671,010765,λο,190
001788,0083643178,010765,λο,190
001791,0083636875,010765,λο,190
001949,0083611696,010765,λο,190
001952,0083830338,010765,λο,190
001955,0083614419,010765,λο,190
001956,0083701182,010765,λο,190
001983,0083659042,010765,λο,190
002030,0083999257,010765,λο,190
002144,0083812369,010765,λο,190
002171,0083631710,010765,λο,190
002210,0083767399,010765,λο,190
002214,0083611787,010765,λο,190
002230,0083738374,010765,λο,190
002243,0083625241,010765,λο,190
002246,0083716644,010765,λο,190
002359,0083379773,010765,λο,190
002373,0083662749,010765,λο,190
002380,0083663374,010765,λο,190
002461,0083713567,010765,λο,190
002632,0083666989,010765,λο,190
002724,0083336054,010765,λο,190
002728,0083711561,010765,λο,190
002730,0083649779,010765,λο,190
002737,0011002714,010765,λο,190
002739,0083649340,010765,λο,190
002740,0083663390,010765,λο,190
002763,0083724754,010765,λο,190
002765,0083700614,010765,λο,190
002768,0083701695,010765,λο,190
002781,0083702941,010765,λο,190
002804,0083636453,010765,λο,190
002900,0083772621,010765,λο,190
002926,0083639788,010765,λο,190
002944,0083709722,010765,λο,190
002950,0083707205,010765,λο,190
002964,0083627528,010765,λο,190
003016,0083731163,010765,λο,190
003025,0083712403,010765,λο,190
003051,0083377579,010765,λο,190
003076,0083377371,010765,λο,190
003162,0083700275,010765,λο,190
003165,0083626124,010765,λο,190
003396,0083607884,010765,λο,190
003467,0083720505,010765,λο,190
003505,0083662657,010765,λο,190
003507,0083666153,010765,λο,190
003539,0083720042,010765,λο,190
003722,0083715398,010765,λο,190
003889,0083638236,010765,λο,190
003939,0083612751,010765,λο,190
003942,0083857000,010765,λο,190
004195,0083659174,010765,λο,190
004499,0083343225,010765,λο,190
004532,0083729217,010765,λο,190
004572,0083186897,010765,λο,190
004576,0083722576,010765,λο,190
004599,0083632403,010765,λο,190
004636,0083485596,010765,λο,190
004670,0083720075,010765,λο,190
004722,0083649787,010765,λο,190
004723,0083721065,010765,λο,190
004740,0083727625,010765,λο,190
004801,0083724770,010765,λο,190
004857,0083736147,010765,λο,190
004878,0083669454,010765,λο,190
004882,0083814753,010765,λο,190
004927,0083710035,010765,λο,190
004986,0083738499,010765,λο,190
004999,0083995883,010765,λο,190
005047,0083736410,010765,λο,190
005162,0083738531,010765,λο,190
005241,0083660321,010765,λο,190
005309,0083738523,010765,λο,190
005325,0083855012,010765,λο,190
005432,0083736972,010765,λο,190
005562,0083319605,010765,λο,190
005571,0083669330,010765,λο,190
005637,0083734704,010765,λο,190
005754,0083990215,010765,λο,190
005760,0083852035,010765,λο,190
005842,0083852845,010765,λο,190
005857,0083713781,010765,λο,190
005874,0083816931,010765,λο,190
005889,0083853637,010765,λο,190
005908,0083443249,010765,λο,190
005951,0083855889,010765,λο,190
005967,0083854643,010765,λο,190
005996,0083857281,010765,λο,190
006010,0083310331,010765,λο,190
006031,0083854866,010765,λο,190
006040,0083995131,010765,λο,190
006050,0083638376,010765,λο,190
006057,0083991486,010765,λο,190
006146,0083994464,010765,λο,190
006162,0083858123,010765,λο,190
006164,0083994258,010765,λο,190
006186,0083495058,010765,λο,190
006191,0083996584,010765,λο,190
006315,0083182771,010765,λο,190
006325,0083448008,010765,λο,190
006508,0083180148,010765,λο,190
006635,0083444031,010765,λο,190
006637,0083449451,010765,λο,190
006655,0083445855,010765,λο,190
007107,0083184629,010765,λο,190
007449,0083184660,010765,λο,190
007531,0083446275,010765,λο,190
007617,0083189289,010765,λο,190
007621,0083185261,010765,λο,190
007631,0083172954,010765,λο,190
007936,0083998424,010765,λο,190
007942,0011002848,010765,λο,190
008067,0011000163,010765,λο,190
008068,0011000171,010765,λο,190
008129,0011000024,010765,λο,190
008173,0011000715,010765,λο,190
008184,0083175643,010765,λο,190
008190,0083859220,010765,λο,190
008191,0083172384,010765,λο,190
008378,0011022987,010765,λο,190
008420,0011002003,010765,λο,190
008562,0011002582,010765,λο,190
008685,0011003096,010765,λο,190
008702,0011002188,010765,λο,190
009063,0011004182,010765,λο,190
009274,0083187812,010765,λο,190
009283,0011005080,010765,λο,190
009461,0011005546,010765,λο,190
010372,0011003643,010765,λο,190
011037,0011007105,010765,λο,190
011211,0083186988,010765,λο,190
011377,0011006679,010765,λο,190
014848,0011011529,010765,λο,190
014873,0011011528,010765,λο,190
032167,0083824901,010765,λο,190
060450,0011023204,010765,λο,190
064857,0011026187,010765,λο,190
064871,0011026201,010765,λο,190
070022,0011029764,010765,λο,190
070277,0011029998,010765,λο,190
070315,0011030048,010765,λο,190
070465,0011030206,010765,λο,190
070808,0011030404,010765,λο,190
072943,0011032510,010765,λο,190
073025,0011031902,010765,λο,190
073129,0011031963,010765,λο,190
073219,0011032046,010765,λο,190
074055,0011032389,010765,λο,190
076954,0011034439,010765,λο,190
100649,0011037227,010765,λο,190
000731,0083854403,033507,λο,189
001243,0083346871,033507,λο,189
001255,0083131059,033507,λο,189
001268,0083032505,033507,λο,189
001270,0083345071,033507,λο,189
001274,0083348331,033507,λο,189
001275,0083378643,033507,λο,189
001276,0083341898,033507,λο,189
001277,0083353240,033507,λο,189
001283,0083632338,033507,λο,189
001292,0083612736,033507,λο,189
001293,0083354073,033507,λο,189
001294,0083376878,033507,λο,189
001295,0083365079,033507,λο,189
001297,0083630258,033507,λο,189
001314,0083039351,033507,λο,189
001316,0083049855,033507,λο,189
001323,0083605631,033507,λο,189
001325,0083709037,033507,λο,189
001327,0083378098,033507,λο,189
001343,0083379922,033507,λο,189
001344,0083603883,033507,λο,189
001355,0083610391,033507,λο,189
001361,0083615499,033507,λο,189
001374,0083715331,033507,λο,189
001386,0083622230,033507,λο,189
001399,0083624335,033507,λο,189
001405,0083625662,033507,λο,189
001419,0083136033,033507,λο,189
001430,0083610805,033507,λο,189
001452,0083634060,033507,λο,189
001610,0083642444,033507,λο,189
001625,0083642170,033507,λο,189
001626,0011008197,033507,λο,189
001629,0083646205,033507,λο,189
001718,0083643509,033507,λο,189
001719,0083644291,033507,λο,189
001755,0083657863,033507,λο,189
001767,0083640273,033507,λο,189
001778,0083639671,033507,λο,189
001788,0083643178,033507,λο,189
001791,0083636875,033507,λο,189
001949,0083611696,033507,λο,189
001952,0083830338,033507,λο,189
001955,0083614419,033507,λο,189
001956,0083701182,033507,λο,189
001983,0083659042,033507,λο,189
002030,0083999257,033507,λο,189
002144,0083812369,033507,λο,189
002171,0083631710,033507,λο,189
002210,0083767399,033507,λο,189
002214,0083611787,033507,λο,189
002230,0083738374,033507,λο,189
002243,0083625241,033507,λο,189
002246,0083716644,033507,λο,189
002359,0083379773,033507,λο,189
002373,0083662749,033507,λο,189
002380,0083663374,033507,λο,189
002461,0083713567,033507,λο,189
002632,0083666989,033507,λο,189
002724,0083336054,033507,λο,189
002728,0083711561,033507,λο,189
002730,0083649779,033507,λο,189
002737,0011002714,033507,λο,189
002739,0083649340,033507,λο,189
002740,0083663390,033507,λο,189
002763,0083724754,033507,λο,189
002765,0083700614,033507,λο,189
002768,0083701695,033507,λο,189
002781,0083702941,033507,λο,189
002804,0083636453,033507,λο,189
002900,0083772621,033507,λο,189
002926,0083639788,033507,λο,189
002944,0083709722,033507,λο,189
002950,0083707205,033507,λο,189
002964,0083627528,033507,λο,189
003016,0083731163,033507,λο,189
003025,0083712403,033507,λο,189
003051,0083377579,033507,λο,189
003076,0083377371,033507,λο,189
003162,0083700275,033507,λο,189
003165,0083626124,033507,λο,189
003396,0083607884,033507,λο,189
003467,0083720505,033507,λο,189
003507,0083666153,033507,λο,189
003539,0083720042,033507,λο,189
003722,0083715398,033507,λο,189
003889,0083638236,033507,λο,189
003939,0083612751,033507,λο,189
003942,0083857000,033507,λο,189
004195,0083659174,033507,λο,189
004499,0083343225,033507,λο,189
004532,0083729217,033507,λο,189
004572,0083186897,033507,λο,189
004576,0083722576,033507,λο,189
004599,0083632403,033507,λο,189
004636,0083485596,033507,λο,189
004670,0083720075,033507,λο,189
004722,0083649787,033507,λο,189
004723,0083721065,033507,λο,189
004740,0083727625,033507,λο,189
004801,0083724770,033507,λο,189
004857,0083736147,033507,λο,189
004878,0083669454,033507,λο,189
004882,0083814753,033507,λο,189
004927,0083710035,033507,λο,189
004986,0083738499,033507,λο,189
004999,0083995883,033507,λο,189
005047,0083736410,033507,λο,189
005162,0083738531,033507,λο,189
005241,0083660321,033507,λο,189
005309,0083738523,033507,λο,189
005325,0083855012,033507,λο,189
005432,0083736972,033507,λο,189
005562,0083319605,033507,λο,189
005571,0083669330,033507,λο,189
005637,0083734704,033507,λο,189
005754,0083990215,033507,λο,189
005760,0083852035,033507,λο,189
005842,0083852845,033507,λο,189
005857,0083713781,033507,λο,189
005874,0083816931,033507,λο,189
005889,0083853637,033507,λο,189
005893,0083633427,033507,λο,189
005908,0083443249,033507,λο,189
005951,0083855889,033507,λο,189
005967,0083854643,033507,λο,189
005996,0083857281,033507,λο,189
006010,0083310331,033507,λο,189
006031,0083854866,033507,λο,189
006040,0083995131,033507,λο,189
006050,0083638376,033507,λο,189
006057,0083991486,033507,λο,189
006146,0083994464,033507,λο,189
006162,0083858123,033507,λο,189
006164,0083994258,033507,λο,189
006186,0083495058,033507,λο,189
006191,0083996584,033507,λο,189
006315,0083182771,033507,λο,189
006325,0083448008,033507,λο,189
006508,0083180148,033507,λο,189
006635,0083444031,033507,λο,189
006637,0083449451,033507,λο,189
006655,0083445855,033507,λο,189
006978,0083443959,033507,λο,189
007107,0083184629,033507,λο,189
007449,0083184660,033507,λο,189
007531,0083446275,033507,λο,189
007617,0083189289,033507,λο,189
007621,0083185261,033507,λο,189
007631,0083172954,033507,λο,189
007936,0083998424,033507,λο,189
007942,0011002848,033507,λο,189
008067,0011000163,033507,λο,189
008068,0011000171,033507,λο,189
008129,0011000024,033507,λο,189
008173,0011000715,033507,λο,189
008184,0083175643,033507,λο,189
008190,0083859220,033507,λο,189
008191,0083172384,033507,λο,189
008378,0011022987,033507,λο,189
008420,0011002003,033507,λο,189
008562,0011002582,033507,λο,189
008685,0011003096,033507,λο,189
008702,0011002188,033507,λο,189
009063,0011004182,033507,λο,189
009274,0083187812,033507,λο,189
009316,0083700382,033507,λο,189
009461,0011005546,033507,λο,189
011037,0011007105,033507,λο,189
011211,0083186988,033507,λο,189
011377,0011006679,033507,λο,189
014059,0011007557,033507,λο,189
014848,0011011529,033507,λο,189
014873,0011011528,033507,λο,189
032167,0083824901,033507,λο,189
060450,0011023204,033507,λο,189
064857,0011026187,033507,λο,189
064871,0011026201,033507,λο,189
070022,0011029764,033507,λο,189
070277,0011029998,033507,λο,189
070315,0011030048,033507,λο,189
073129,0011031963,033507,λο,189
073219,0011032046,033507,λο,189
074055,0011032389,033507,λο,189
074400,0011032745,033507,λο,189
076954,0011034439,033507,λο,189
100579,0011037184,033507,λο,189
100649,0011037227,033507,λο,189
000731,0083854403,036146,λο,188
001243,0083346871,036146,λο,188
001255,0083131059,036146,λο,188
001268,0083032505,036146,λο,188
001270,0083345071,036146,λο,188
001274,0083348331,036146,λο,188
001275,0083378643,036146,λο,188
001276,0083341898,036146,λο,188
001277,0083353240,036146,λο,188
001283,0083632338,036146,λο,188
001292,0083612736,036146,λο,188
001293,0083354073,036146,λο,188
001294,0083376878,036146,λο,188
001295,0083365079,036146,λο,188
001297,0083630258,036146,λο,188
001314,0083039351,036146,λο,188
001316,0083049855,036146,λο,188
001323,0083605631,036146,λο,188
001325,0083709037,036146,λο,188
001327,0083378098,036146,λο,188
001343,0083379922,036146,λο,188
001344,0083603883,036146,λο,188
001355,0083610391,036146,λο,188
001361,0083615499,036146,λο,188
001374,0083715331,036146,λο,188
001386,0083622230,036146,λο,188
001399,0083624335,036146,λο,188
001405,0083625662,036146,λο,188
001419,0083136033,036146,λο,188
001430,0083610805,036146,λο,188
001452,0083634060,036146,λο,188
001610,0083642444,036146,λο,188
001625,0083642170,036146,λο,188
001626,0011008197,036146,λο,188
001629,0083646205,036146,λο,188
001718,0083643509,036146,λο,188
001719,0083644291,036146,λο,188
001755,0083657863,036146,λο,188
001767,0083640273,036146,λο,188
001778,0083639671,036146,λο,188
001788,0083643178,036146,λο,188
001791,0083636875,036146,λο,188
001949,0083611696,036146,λο,188
001952,0083830338,036146,λο,188
001955,0083614419,036146,λο,188
001956,0083701182,036146,λο,188
001983,0083659042,036146,λο,188
002030,0083999257,036146,λο,188
002144,0083812369,036146,λο,188
002171,0083631710,036146,λο,188
002210,0083767399,036146,λο,188
002214,0083611787,036146,λο,188
002230,0083738374,036146,λο,188
002243,0083625241,036146,λο,188
002246,0083716644,036146,λο,188
002359,0083379773,036146,λο,188
002373,0083662749,036146,λο,188
002380,0083663374,036146,λο,188
002461,0083713567,036146,λο,188
002632,0083666989,036146,λο,188
002724,0083336054,036146,λο,188
002728,0083711561,036146,λο,188
002730,0083649779,036146,λο,188
002737,0011002714,036146,λο,188
002739,0083649340,036146,λο,188
002740,0083663390,036146,λο,188
002763,0083724754,036146,λο,188
002765,0083700614,036146,λο,188
002768,0083701695,036146,λο,188
002781,0083702941,036146,λο,188
002804,0083636453,036146,λο,188
002900,0083772621,036146,λο,188
002926,0083639788,036146,λο,188
002944,0083709722,036146,λο,188
002950,0083707205,036146,λο,188
002964,0083627528,036146,λο,188
003016,0083731163,036146,λο,188
003025,0083712403,036146,λο,188
003051,0083377579,036146,λο,188
003076,0083377371,036146,λο,188
003154,0083715364,036146,λο,188
003162,0083700275,036146,λο,188
003165,0083626124,036146,λο,188
003396,0083607884,036146,λο,188
003467,0083720505,036146,λο,188
003507,0083666153,036146,λο,188
003539,0083720042,036146,λο,188
003722,0083715398,036146,λο,188
003889,0083638236,036146,λο,188
003939,0083612751,036146,λο,188
003942,0083857000,036146,λο,188
004195,0083659174,036146,λο,188
004499,0083343225,036146,λο,188
004532,0083729217,036146,λο,188
004572,0083186897,036146,λο,188
004576,0083722576,036146,λο,188
004599,0083632403,036146,λο,188
004636,0083485596,036146,λο,188
004670,0083720075,036146,λο,188
004722,0083649787,036146,λο,188
004723,0083721065,036146,λο,188
004740,0083727625,036146,λο,188
004801,0083724770,036146,λο,188
004857,0083736147,036146,λο,188
004878,0083669454,036146,λο,188
004882,0083814753,036146,λο,188
004927,0083710035,036146,λο,188
004986,0083738499,036146,λο,188
004999,0083995883,036146,λο,188
005047,0083736410,036146,λο,188
005162,0083738531,036146,λο,188
005241,0083660321,036146,λο,188
005309,0083738523,036146,λο,188
005325,0083855012,036146,λο,188
005432,0083736972,036146,λο,188
005562,0083319605,036146,λο,188
005571,0083669330,036146,λο,188
005637,0083734704,036146,λο,188
005754,0083990215,036146,λο,188
005760,0083852035,036146,λο,188
005842,0083852845,036146,λο,188
005857,0083713781,036146,λο,188
005874,0083816931,036146,λο,188
005889,0083853637,036146,λο,188
005893,0083633427,036146,λο,188
005908,0083443249,036146,λο,188
005951,0083855889,036146,λο,188
005967,0083854643,036146,λο,188
005996,0083857281,036146,λο,188
006010,0083310331,036146,λο,188
006031,0083854866,036146,λο,188
006040,0083995131,036146,λο,188
006050,0083638376,036146,λο,188
006057,0083991486,036146,λο,188
006146,0083994464,036146,λο,188
006162,0083858123,036146,λο,188
006164,0083994258,036146,λο,188
006186,0083495058,036146,λο,188
006191,0083996584,036146,λο,188
006315,0083182771,036146,λο,188
006325,0083448008,036146,λο,188
006508,0083180148,036146,λο,188
006635,0083444031,036146,λο,188
006637,0083449451,036146,λο,188
006655,0083445855,036146,λο,188
007107,0083184629,036146,λο,188
007449,0083184660,036146,λο,188
007531,0083446275,036146,λο,188
007617,0083189289,036146,λο,188
007621,0083185261,036146,λο,188
007631,0083172954,036146,λο,188
007936,0083998424,036146,λο,188
007942,0011002848,036146,λο,188
008067,0011000163,036146,λο,188
008068,0011000171,036146,λο,188
008129,0011000024,036146,λο,188
008173,0011000715,036146,λο,188
008184,0083175643,036146,λο,188
008190,0083859220,036146,λο,188
008191,0083172384,036146,λο,188
008378,0011022987,036146,λο,188
008420,0011002003,036146,λο,188
008562,0011002582,036146,λο,188
008685,0011003096,036146,λο,188
008702,0011002188,036146,λο,188
009063,0011004182,036146,λο,188
009274,0083187812,036146,λο,188
009316,0083700382,036146,λο,188
009461,0011005546,036146,λο,188
011037,0011007105,036146,λο,188
011211,0083186988,036146,λο,188
011377,0011006679,036146,λο,188
014059,0011007557,036146,λο,188
014848,0011011529,036146,λο,188
014873,0011011528,036146,λο,188
060450,0011023204,036146,λο,188
064857,0011026187,036146,λο,188
064871,0011026201,036146,λο,188
070022,0011029764,036146,λο,188
070277,0011029998,036146,λο,188
070315,0011030048,036146,λο,188
073129,0011031963,036146,λο,188
073219,0011032046,036146,λο,188
074055,0011032389,036146,λο,188
074400,0011032745,036146,λο,188
076954,0011034439,036146,λο,188
100579,0011037184,036146,λο,188
100649,0011037227,036146,λο,188
000731,0083854403,010777,λο,187
001243,0083346871,010777,λο,187
001255,0083131059,010777,λο,187
001268,0083032505,010777,λο,187
001270,0083345071,010777,λο,187
001274,0083348331,010777,λο,187
001275,0083378643,010777,λο,187
001276,0083341898,010777,λο,187
001277,0083353240,010777,λο,187
001283,0083632338,010777,λο,187
001292,0083612736,010777,λο,187
001293,0083354073,010777,λο,187
001294,0083376878,010777,λο,187
001295,0083365079,010777,λο,187
001297,0083630258,010777,λο,187
001314,0083039351,010777,λο,187
001316,0083049855,010777,λο,187
001323,0083605631,010777,λο,187
001325,0083709037,010777,λο,187
001327,0083378098,010777,λο,187
001343,0083379922,010777,λο,187
001344,0083603883,010777,λο,187
001355,0083610391,010777,λο,187
001361,0083615499,010777,λο,187
001374,0083715331,010777,λο,187
001386,0083622230,010777,λο,187
001399,0083624335,010777,λο,187
001405,0083625662,010777,λο,187
001419,0083136033,010777,λο,187
001430,0083610805,010777,λο,187
001452,0083634060,010777,λο,187
001610,0083642444,010777,λο,187
001625,0083642170,010777,λο,187
001626,0011008197,010777,λο,187
001629,0083646205,010777,λο,187
001718,0083643509,010777,λο,187
001719,0083644291,010777,λο,187
001755,0083657863,010777,λο,187
001767,0083640273,010777,λο,187
001778,0083639671,010777,λο,187
001788,0083643178,010777,λο,187
001791,0083636875,010777,λο,187
001949,0083611696,010777,λο,187
001952,0083830338,010777,λο,187
001955,0083614419,010777,λο,187
001956,0083701182,010777,λο,187
001983,0083659042,010777,λο,187
002030,0083999257,010777,λο,187
002144,0083812369,010777,λο,187
002171,0083631710,010777,λο,187
002210,0083767399,010777,λο,187
002214,0083611787,010777,λο,187
002230,0083738374,010777,λο,187
002243,0083625241,010777,λο,187
002246,0083716644,010777,λο,187
002359,0083379773,010777,λο,187
002373,0083662749,010777,λο,187
002380,0083663374,010777,λο,187
002461,0083713567,010777,λο,187
002632,0083666989,010777,λο,187
002724,0083336054,010777,λο,187
002728,0083711561,010777,λο,187
002730,0083649779,010777,λο,187
002737,0011002714,010777,λο,187
002739,0083649340,010777,λο,187
002740,0083663390,010777,λο,187
002763,0083724754,010777,λο,187
002765,0083700614,010777,λο,187
002768,0083701695,010777,λο,187
002781,0083702941,010777,λο,187
002804,0083636453,010777,λο,187
002900,0083772621,010777,λο,187
002926,0083639788,010777,λο,187
002944,0083709722,010777,λο,187
002950,0083707205,010777,λο,187
002964,0083627528,010777,λο,187
003016,0083731163,010777,λο,187
003025,0083712403,010777,λο,187
003051,0083377579,010777,λο,187
003076,0083377371,010777,λο,187
003162,0083700275,010777,λο,187
003165,0083626124,010777,λο,187
003396,0083607884,010777,λο,187
003467,0083720505,010777,λο,187
003507,0083666153,010777,λο,187
003539,0083720042,010777,λο,187
003722,0083715398,010777,λο,187
003889,0083638236,010777,λο,187
003939,0083612751,010777,λο,187
003942,0083857000,010777,λο,187
004195,0083659174,010777,λο,187
004499,0083343225,010777,λο,187
004532,0083729217,010777,λο,187
004572,0083186897,010777,λο,187
004576,0083722576,010777,λο,187
004599,0083632403,010777,λο,187
004636,0083485596,010777,λο,187
004670,0083720075,010777,λο,187
004722,0083649787,010777,λο,187
004723,0083721065,010777,λο,187
004740,0083727625,010777,λο,187
004801,0083724770,010777,λο,187
004857,0083736147,010777,λο,187
004878,0083669454,010777,λο,187
004882,0083814753,010777,λο,187
004927,0083710035,010777,λο,187
004986,0083738499,010777,λο,187
004999,0083995883,010777,λο,187
005047,0083736410,010777,λο,187
